trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,lr-AdamW/pg3,_timestamp,epoch,train/loss_step,val/age_loss,val/medae,val/recon_loss,val/loss,val/mae,val/r2,train/recon_loss,train/age_loss,train/loss_epoch,train/mae,train/r2,train/medae,test/mae,test/loss,test/r2,test/recon_loss,test/medae,test/age_loss
3809,2036,,,,32784.811631249,,1778782701.7957537,66.0,0.03364945948123932,,,,,,,,,,,,,,,,,,
3818,2037,,,,32890.565550333,,1778782807.5496306,66.0,,0.02640034630894661,3.71875,0.0,0.02640034630894661,5.6427226066589355,0.9046211838722229,,,,,,,,,,,,
3818,2038,,,,32891.11577825,,1778782808.0997386,66.0,,,,,,,,0.0,0.02353801019489765,0.02353801019489765,5.220430374145508,0.922581672668457,3.5625,,,,,,
3819,2039,1.8091282197554973e-05,9.045641098777486e-05,9.045641098777486e-05,32891.408319581,1.8091282197554973e-05,1778782808.3915493,,,,,,,,,,,,,,,,,,,,
3819,2040,1.8091282197554973e-05,9.045641098777486e-05,9.045641098777486e-05,32893.702068059,1.8091282197554973e-05,1778782810.686187,,,,,,,,,,,,,,,,,,,,
3819,2041,1.8091282197554973e-05,9.045641098777486e-05,9.045641098777486e-05,32895.98879419,1.8091282197554973e-05,1778782812.9728205,,,,,,,,,,,,,,,,,,,,
3819,2042,1.8091282197554973e-05,9.045641098777486e-05,9.045641098777486e-05,32898.276658381,1.8091282197554973e-05,1778782815.2608004,,,,,,,,,,,,,,,,,,,,
3819,2043,,,,32900.569210394,,1778782817.5532153,67.0,0.01563744805753231,,,,,,,,,,,,,,,,,,
3829,2044,1.8080146625000403e-05,9.040073312500202e-05,9.040073312500202e-05,32982.944022379,1.8080146625000403e-05,1778782899.9281518,,,,,,,,,,,,,,,,,,,,
3829,2045,1.8080146625000403e-05,9.040073312500202e-05,9.040073312500202e-05,32985.231098231,1.8080146625000403e-05,1778782902.2151392,,,,,,,,,,,,,,,,,,,,
3829,2046,1.8080146625000403e-05,9.040073312500202e-05,9.040073312500202e-05,32987.520579958,1.8080146625000403e-05,1778782904.504571,,,,,,,,,,,,,,,,,,,,
3829,2047,1.8080146625000403e-05,9.040073312500202e-05,9.040073312500202e-05,32989.805817781,1.8080146625000403e-05,1778782906.789909,,,,,,,,,,,,,,,,,,,,
3829,2048,,,,32992.092729269,,1778782909.076722,67.0,0.02171967923641205,,,,,,,,,,,,,,,,,,
3839,2049,1.8068982112168982e-05,9.03449105608449e-05,9.03449105608449e-05,33074.439213291,1.8068982112168982e-05,1778782991.4233363,,,,,,,,,,,,,,,,,,,,
3839,2050,1.8068982112168982e-05,9.03449105608449e-05,9.03449105608449e-05,33076.729519462,1.8068982112168982e-05,1778782993.7135584,,,,,,,,,,,,,,,,,,,,
3839,2051,1.8068982112168982e-05,9.03449105608449e-05,9.03449105608449e-05,33079.017030124,1.8068982112168982e-05,1778782996.0011559,,,,,,,,,,,,,,,,,,,,
3839,2052,1.8068982112168982e-05,9.03449105608449e-05,9.03449105608449e-05,33081.304345444,1.8068982112168982e-05,1778782998.2883103,,,,,,,,,,,,,,,,,,,,
3839,2053,,,,33083.592469659,,1778783000.57662,67.0,0.026400882750749588,,,,,,,,,,,,,,,,,,
3849,2054,1.8057788699048115e-05,9.028894349524058e-05,9.028894349524058e-05,33165.944972691,1.8057788699048115e-05,1778783082.929034,,,,,,,,,,,,,,,,,,,,
3849,2055,1.8057788699048115e-05,9.028894349524058e-05,9.028894349524058e-05,33168.235553991,1.8057788699048115e-05,1778783085.2197287,,,,,,,,,,,,,,,,,,,,
3849,2056,1.8057788699048115e-05,9.028894349524058e-05,9.028894349524058e-05,33170.526011746,1.8057788699048115e-05,1778783087.5100014,,,,,,,,,,,,,,,,,,,,
3849,2057,1.8057788699048115e-05,9.028894349524058e-05,9.028894349524058e-05,33172.814072111,1.8057788699048115e-05,1778783089.7980936,,,,,,,,,,,,,,,,,,,,
3849,2058,,,,33175.102212407,,1778783092.0861955,67.0,0.016972392797470093,,,,,,,,,,,,,,,,,,
3859,2059,1.804656642572872e-05,9.023283212864359e-05,9.023283212864359e-05,33257.473618371,1.804656642572872e-05,1778783174.4576125,,,,,,,,,,,,,,,,,,,,
3859,2060,1.804656642572872e-05,9.023283212864359e-05,9.023283212864359e-05,33259.762625982,1.804656642572872e-05,1778783176.7467759,,,,,,,,,,,,,,,,,,,,
3859,2061,1.804656642572872e-05,9.023283212864359e-05,9.023283212864359e-05,33262.05232944,1.804656642572872e-05,1778783179.0362718,,,,,,,,,,,,,,,,,,,,
3859,2062,1.804656642572872e-05,9.023283212864359e-05,9.023283212864359e-05,33264.339657119,1.804656642572872e-05,1778783181.3238065,,,,,,,,,,,,,,,,,,,,
3859,2063,,,,33266.62837025,,1778783183.6123435,67.0,0.026703689247369766,,,,,,,,,,,,,,,,,,
3869,2064,1.803531533240507e-05,9.017657666202535e-05,9.017657666202535e-05,33348.972216632,1.803531533240507e-05,1778783265.9564064,,,,,,,,,,,,,,,,,,,,
3869,2065,1.803531533240507e-05,9.017657666202535e-05,9.017657666202535e-05,33351.262269849,1.803531533240507e-05,1778783268.2462432,,,,,,,,,,,,,,,,,,,,
3869,2066,1.803531533240507e-05,9.017657666202535e-05,9.017657666202535e-05,33353.548958202,1.803531533240507e-05,1778783270.5331283,,,,,,,,,,,,,,,,,,,,
3869,2067,1.803531533240507e-05,9.017657666202535e-05,9.017657666202535e-05,33355.837983936,1.803531533240507e-05,1778783272.8219316,,,,,,,,,,,,,,,,,,,,
3869,2068,,,,33358.126739305,,1778783275.1107569,67.0,0.024632561951875687,,,,,,,,,,,,,,,,,,
3875,2069,,,,33436.412107485,,1778783353.3961987,67.0,,0.02693704143166542,3.8125,0.0,0.02693704143166542,5.717279434204102,0.9024525880813599,,,,,,,,,,,,
3875,2070,,,,33436.775763874,,1778783353.7597373,67.0,,,,,,,,0.0,0.023022985085844994,0.023022985085844994,5.15169095993042,0.9249403476715088,3.65625,,,,,,
3879,2071,1.8024035459374683e-05,9.012017729687342e-05,9.012017729687342e-05,33464.564182227,1.8024035459374683e-05,1778783381.548185,,,,,,,,,,,,,,,,,,,,
3879,2072,1.8024035459374683e-05,9.012017729687342e-05,9.012017729687342e-05,33466.854002734,1.8024035459374683e-05,1778783383.838019,,,,,,,,,,,,,,,,,,,,
3879,2073,1.8024035459374683e-05,9.012017729687342e-05,9.012017729687342e-05,33469.143134548,1.8024035459374683e-05,1778783386.1272879,,,,,,,,,,,,,,,,,,,,
3879,2074,1.8024035459374683e-05,9.012017729687342e-05,9.012017729687342e-05,33471.433836451,1.8024035459374683e-05,1778783388.4178154,,,,,,,,,,,,,,,,,,,,
3879,2075,,,,33473.723103439,,1778783390.7072763,68.0,0.022928735241293907,,,,,,,,,,,,,,,,,,
3889,2076,1.801272684703814e-05,9.00636342351907e-05,9.00636342351907e-05,33556.101530686,1.801272684703814e-05,1778783473.0855446,,,,,,,,,,,,,,,,,,,,
3889,2077,1.801272684703814e-05,9.00636342351907e-05,9.00636342351907e-05,33558.391144377,1.801272684703814e-05,1778783475.3752728,,,,,,,,,,,,,,,,,,,,
3889,2078,1.801272684703814e-05,9.00636342351907e-05,9.00636342351907e-05,33560.680914913,1.801272684703814e-05,1778783477.664903,,,,,,,,,,,,,,,,,,,,
3889,2079,1.801272684703814e-05,9.00636342351907e-05,9.00636342351907e-05,33562.969772329,1.801272684703814e-05,1778783479.9538755,,,,,,,,,,,,,,,,,,,,
3889,2080,,,,33565.258370556,,1778783482.242351,68.0,0.017193546518683434,,,,,,,,,,,,,,,,,,
3899,2081,1.8001389535898955e-05,9.000694767949478e-05,9.000694767949478e-05,33647.646686452,1.8001389535898955e-05,1778783564.630712,,,,,,,,,,,,,,,,,,,,
3899,2082,1.8001389535898955e-05,9.000694767949478e-05,9.000694767949478e-05,33649.935334205,1.8001389535898955e-05,1778783566.9194653,,,,,,,,,,,,,,,,,,,,
3899,2083,1.8001389535898955e-05,9.000694767949478e-05,9.000694767949478e-05,33652.221137104,1.8001389535898955e-05,1778783569.2051468,,,,,,,,,,,,,,,,,,,,
3899,2084,1.8001389535898955e-05,9.000694767949478e-05,9.000694767949478e-05,33654.506769498,1.8001389535898955e-05,1778783571.490864,,,,,,,,,,,,,,,,,,,,
3899,2085,,,,33656.796851306,,1778783573.7808926,68.0,0.016399648040533066,,,,,,,,,,,,,,,,,,
3909,2086,1.7990023566563444e-05,8.995011783281721e-05,8.995011783281721e-05,33739.170204452,1.7990023566563444e-05,1778783656.1542459,,,,,,,,,,,,,,,,,,,,
3909,2087,1.7990023566563444e-05,8.995011783281721e-05,8.995011783281721e-05,33741.458026466,1.7990023566563444e-05,1778783658.4419944,,,,,,,,,,,,,,,,,,,,
3909,2088,1.7990023566563444e-05,8.995011783281721e-05,8.995011783281721e-05,33743.745039716,1.7990023566563444e-05,1778783660.7291896,,,,,,,,,,,,,,,,,,,,
3909,2089,1.7990023566563444e-05,8.995011783281721e-05,8.995011783281721e-05,33746.033062984,1.7990023566563444e-05,1778783663.0170128,,,,,,,,,,,,,,,,,,,,
3909,2090,,,,33748.322474948,,1778783665.3064413,68.0,0.017988981679081917,,,,,,,,,,,,,,,,,,
3919,2091,1.797862897974055e-05,8.989314489870275e-05,8.989314489870275e-05,33830.708049351,1.797862897974055e-05,1778783747.6920292,,,,,,,,,,,,,,,,,,,,
3919,2092,1.797862897974055e-05,8.989314489870275e-05,8.989314489870275e-05,33832.996776457,1.797862897974055e-05,1778783749.9808779,,,,,,,,,,,,,,,,,,,,
3919,2093,1.797862897974055e-05,8.989314489870275e-05,8.989314489870275e-05,33835.28326467,1.797862897974055e-05,1778783752.26729,,,,,,,,,,,,,,,,,,,,
3919,2094,1.797862897974055e-05,8.989314489870275e-05,8.989314489870275e-05,33837.571203823,1.797862897974055e-05,1778783754.555194,,,,,,,,,,,,,,,,,,,,
3919,2095,,,,33839.862264196,,1778783756.8462913,68.0,0.027380678802728653,,,,,,,,,,,,,,,,,,
3929,2096,1.796720581624173e-05,8.983602908120864e-05,8.983602908120864e-05,33922.246643954,1.796720581624173e-05,1778783839.2306204,,,,,,,,,,,,,,,,,,,,
3929,2097,1.796720581624173e-05,8.983602908120864e-05,8.983602908120864e-05,33924.535241327,1.796720581624173e-05,1778783841.519422,,,,,,,,,,,,,,,,,,,,
3929,2098,1.796720581624173e-05,8.983602908120864e-05,8.983602908120864e-05,33926.820415007,1.796720581624173e-05,1778783843.8045638,,,,,,,,,,,,,,,,,,,,
3929,2099,1.796720581624173e-05,8.983602908120864e-05,8.983602908120864e-05,33929.106152825,1.796720581624173e-05,1778783846.0903034,,,,,,,,,,,,,,,,,,,,
3929,2100,,,,33931.39662119,,1778783848.38081,68.0,0.028319012373685837,,,,,,,,,,,,,,,,,,
3932,2101,,,,33982.284504344,,1778783899.2686357,68.0,,0.03058435395359993,4.278644561767578,0.0,0.03058435395359993,6.281566619873047,0.884248673915863,,,,,,,,,,,,
3932,2102,,,,33982.288016881,,1778783899.2721684,68.0,,,,,,,,0.0,0.022922005504369736,0.022922005504369736,5.106500148773193,0.9249631762504578,3.4828128814697266,,,,,,
3939,2103,1.795575411698078e-05,8.977877058490389e-05,8.977877058490389e-05,34037.54864066,1.795575411698078e-05,1778783954.532612,,,,,,,,,,,,,,,,,,,,
3939,2104,1.795575411698078e-05,8.977877058490389e-05,8.977877058490389e-05,34039.837746793,1.795575411698078e-05,1778783956.8218493,,,,,,,,,,,,,,,,,,,,
3939,2105,1.795575411698078e-05,8.977877058490389e-05,8.977877058490389e-05,34042.122942563,1.795575411698078e-05,1778783959.1068833,,,,,,,,,,,,,,,,,,,,
3939,2106,1.795575411698078e-05,8.977877058490389e-05,8.977877058490389e-05,34044.411554174,1.795575411698078e-05,1778783961.395661,,,,,,,,,,,,,,,,,,,,
3939,2107,,,,34046.701055533,,1778783963.6850646,69.0,0.021742749959230423,,,,,,,,,,,,,,,,,,
3949,2108,1.794427392297371e-05,8.972136961486854e-05,8.972136961486854e-05,34129.090634131,1.794427392297371e-05,1778784046.0747623,,,,,,,,,,,,,,,,,,,,
3949,2109,1.794427392297371e-05,8.972136961486854e-05,8.972136961486854e-05,34131.379678542,1.794427392297371e-05,1778784048.3636887,,,,,,,,,,,,,,,,,,,,
3949,2110,1.794427392297371e-05,8.972136961486854e-05,8.972136961486854e-05,34133.669523286,1.794427392297371e-05,1778784050.653635,,,,,,,,,,,,,,,,,,,,
3949,2111,1.794427392297371e-05,8.972136961486854e-05,8.972136961486854e-05,34135.957347144,1.794427392297371e-05,1778784052.9413211,,,,,,,,,,,,,,,,,,,,
3949,2112,,,,34138.246601783,,1778784055.230591,69.0,0.015728244557976723,,,,,,,,,,,,,,,,,,
3959,2113,1.7932765275338586e-05,8.966382637669293e-05,8.966382637669293e-05,34220.62270271,1.7932765275338586e-05,1778784137.6067252,,,,,,,,,,,,,,,,,,,,
3959,2114,1.7932765275338586e-05,8.966382637669293e-05,8.966382637669293e-05,34222.908279051,1.7932765275338586e-05,1778784139.892401,,,,,,,,,,,,,,,,,,,,
3959,2115,1.7932765275338586e-05,8.966382637669293e-05,8.966382637669293e-05,34225.194661373,1.7932765275338586e-05,1778784142.178674,,,,,,,,,,,,,,,,,,,,
3959,2116,1.7932765275338586e-05,8.966382637669293e-05,8.966382637669293e-05,34227.483141087,1.7932765275338586e-05,1778784144.4671035,,,,,,,,,,,,,,,,,,,,
3959,2117,,,,34229.770371514,,1778784146.7543774,69.0,0.019842134788632393,,,,,,,,,,,,,,,,,,
3969,2118,1.792122821529538e-05,8.960614107647688e-05,8.960614107647688e-05,34312.153254039,1.792122821529538e-05,1778784229.1372237,,,,,,,,,,,,,,,,,,,,
3969,2119,1.792122821529538e-05,8.960614107647688e-05,8.960614107647688e-05,34314.440323242,1.792122821529538e-05,1778784231.424458,,,,,,,,,,,,,,,,,,,,
3969,2120,1.792122821529538e-05,8.960614107647688e-05,8.960614107647688e-05,34316.728312427,1.792122821529538e-05,1778784233.7123036,,,,,,,,,,,,,,,,,,,,
3969,2121,1.792122821529538e-05,8.960614107647688e-05,8.960614107647688e-05,34319.016197337,1.792122821529538e-05,1778784236.0001955,,,,,,,,,,,,,,,,,,,,
3969,2122,,,,34321.306617605,,1778784238.2906432,69.0,0.020621445029973984,,,,,,,,,,,,,,,,,,
3979,2123,1.790966278416583e-05,8.954831392082915e-05,8.954831392082915e-05,34403.689502287,1.790966278416583e-05,1778784320.6736712,,,,,,,,,,,,,,,,,,,,
3979,2124,1.790966278416583e-05,8.954831392082915e-05,8.954831392082915e-05,34405.977026273,1.790966278416583e-05,1778784322.9610085,,,,,,,,,,,,,,,,,,,,
3979,2125,1.790966278416583e-05,8.954831392082915e-05,8.954831392082915e-05,34408.265422149,1.790966278416583e-05,1778784325.2494502,,,,,,,,,,,,,,,,,,,,
3979,2126,1.790966278416583e-05,8.954831392082915e-05,8.954831392082915e-05,34410.555520733,1.790966278416583e-05,1778784327.539583,,,,,,,,,,,,,,,,,,,,
3979,2127,,,,34412.844639846,,1778784329.828811,69.0,0.030579546466469765,,,,,,,,,,,,,,,,,,
3989,2128,1.7898069023373297e-05,8.94903451168665e-05,8.94903451168665e-05,34495.199602489,1.7898069023373297e-05,1778784412.1837595,,,,,,,,,,,,,,,,,,,,
3989,2129,1.7898069023373297e-05,8.94903451168665e-05,8.94903451168665e-05,34497.487932724,1.7898069023373297e-05,1778784414.4721043,,,,,,,,,,,,,,,,,,,,
3989,2130,1.7898069023373297e-05,8.94903451168665e-05,8.94903451168665e-05,34499.774061262,1.7898069023373297e-05,1778784416.7582078,,,,,,,,,,,,,,,,,,,,
3989,2131,1.7898069023373297e-05,8.94903451168665e-05,8.94903451168665e-05,34502.063811251,1.7898069023373297e-05,1778784419.047957,,,,,,,,,,,,,,,,,,,,
3989,2132,,,,34503.640184242,,1778784420.6243722,69.0,0.018423983827233315,,,,,,,,,,,,,,,,,,
3989,2133,,,,34527.727555535,,1778784444.7116494,69.0,,0.030079977586865425,4.25,0.0,0.030079977586865425,6.261036396026611,0.8881863951683044,,,,,,,,,,,,
3989,2134,,,,34527.730992398,,1778784444.7151783,69.0,,,,,,,,0.0,0.023265628144145012,0.023265628144145012,5.1916913986206055,0.9245461225509644,3.596355438232422,,,,,,
3999,2135,1.78864469744426e-05,8.9432234872213e-05,8.9432234872213e-05,34610.38544132,1.78864469744426e-05,1778784527.3693974,,,,,,,,,,,,,,,,,,,,
3999,2136,1.78864469744426e-05,8.9432234872213e-05,8.9432234872213e-05,34612.674225069,1.78864469744426e-05,1778784529.6581843,,,,,,,,,,,,,,,,,,,,
3999,2137,1.78864469744426e-05,8.9432234872213e-05,8.9432234872213e-05,34614.9641607,1.78864469744426e-05,1778784531.948254,,,,,,,,,,,,,,,,,,,,
3999,2138,1.78864469744426e-05,8.9432234872213e-05,8.9432234872213e-05,34617.254118123,1.78864469744426e-05,1778784534.2381358,,,,,,,,,,,,,,,,,,,,
3999,2139,,,,34619.545372586,,1778784536.5293534,70.0,0.013732544146478176,,,,,,,,,,,,,,,,,,
4009,2140,1.787479667899988e-05,8.937398339499938e-05,8.937398339499938e-05,34701.924034029,1.787479667899988e-05,1778784618.9080217,,,,,,,,,,,,,,,,,,,,
4009,2141,1.787479667899988e-05,8.937398339499938e-05,8.937398339499938e-05,34704.213435003,1.787479667899988e-05,1778784621.19752,,,,,,,,,,,,,,,,,,,,
4009,2142,1.787479667899988e-05,8.937398339499938e-05,8.937398339499938e-05,34706.502976159,1.787479667899988e-05,1778784623.4869716,,,,,,,,,,,,,,,,,,,,
4009,2143,1.787479667899988e-05,8.937398339499938e-05,8.937398339499938e-05,34708.795435389,1.787479667899988e-05,1778784625.7794204,,,,,,,,,,,,,,,,,,,,
4009,2144,,,,34711.085947263,,1778784628.0700474,70.0,0.01859348639845848,,,,,,,,,,,,,,,,,,
4019,2145,1.7863118178772437e-05,8.931559089386218e-05,8.931559089386218e-05,34793.465786947,1.7863118178772437e-05,1778784710.449905,,,,,,,,,,,,,,,,,,,,
4019,2146,1.7863118178772437e-05,8.931559089386218e-05,8.931559089386218e-05,34795.757450368,1.7863118178772437e-05,1778784712.7414527,,,,,,,,,,,,,,,,,,,,
4019,2147,1.7863118178772437e-05,8.931559089386218e-05,8.931559089386218e-05,34798.047434827,1.7863118178772437e-05,1778784715.0314262,,,,,,,,,,,,,,,,,,,,
4019,2148,1.7863118178772437e-05,8.931559089386218e-05,8.931559089386218e-05,34800.333789122,1.7863118178772437e-05,1778784717.317826,,,,,,,,,,,,,,,,,,,,
4019,2149,,,,34802.622297154,,1778784719.6063185,70.0,0.025413017719984055,,,,,,,,,,,,,,,,,,
4029,2150,1.785141151558861e-05,8.925705757794305e-05,8.925705757794305e-05,34885.003337361,1.785141151558861e-05,1778784801.9874887,,,,,,,,,,,,,,,,,,,,
4029,2151,1.785141151558861e-05,8.925705757794305e-05,8.925705757794305e-05,34887.292521482,1.785141151558861e-05,1778784804.2765062,,,,,,,,,,,,,,,,,,,,
4029,2152,1.785141151558861e-05,8.925705757794305e-05,8.925705757794305e-05,34889.582773318,1.785141151558861e-05,1778784806.5667696,,,,,,,,,,,,,,,,,,,,
4029,2153,1.785141151558861e-05,8.925705757794305e-05,8.925705757794305e-05,34891.869478684,1.785141151558861e-05,1778784808.8535092,,,,,,,,,,,,,,,,,,,,
4029,2154,,,,34894.158006268,,1778784811.1421616,70.0,0.02142578735947609,,,,,,,,,,,,,,,,,,
4039,2155,1.7839676731377594e-05,8.919838365688798e-05,8.919838365688798e-05,34976.549015785,1.7839676731377594e-05,1778784893.5330443,,,,,,,,,,,,,,,,,,,,
4039,2156,1.7839676731377594e-05,8.919838365688798e-05,8.919838365688798e-05,34978.835519485,1.7839676731377594e-05,1778784895.8195262,,,,,,,,,,,,,,,,,,,,
4039,2157,1.7839676731377594e-05,8.919838365688798e-05,8.919838365688798e-05,34981.124929093,1.7839676731377594e-05,1778784898.1089845,,,,,,,,,,,,,,,,,,,,
4039,2158,1.7839676731377594e-05,8.919838365688798e-05,8.919838365688798e-05,34983.413722014,1.7839676731377594e-05,1778784900.397912,,,,,,,,,,,,,,,,,,,,
4039,2159,,,,34985.702446402,,1778784902.6864388,70.0,0.030715225264430046,,,,,,,,,,,,,,,,,,
4046,2160,,,,35073.162866548,,1778784990.1469693,70.0,,0.02947363071143627,4.1875,0.0,0.02947363071143627,6.1428399085998535,0.8903474807739258,,,,,,,,,,,,
4046,2161,,,,35073.16632078,,1778784990.1505122,70.0,,,,,,,,0.0,0.022471478208899498,0.022471478208899498,5.0362935066223145,0.9263100028038025,3.3727951049804688,,,,,,
4049,2162,1.782791386816931e-05,8.913956934084655e-05,8.913956934084655e-05,35091.773589534,1.782791386816931e-05,1778785008.757545,,,,,,,,,,,,,,,,,,,,
4049,2163,1.782791386816931e-05,8.913956934084655e-05,8.913956934084655e-05,35094.061529428,1.782791386816931e-05,1778785011.045649,,,,,,,,,,,,,,,,,,,,
4049,2164,1.782791386816931e-05,8.913956934084655e-05,8.913956934084655e-05,35096.351117779,1.782791386816931e-05,1778785013.3351064,,,,,,,,,,,,,,,,,,,,
4049,2165,1.782791386816931e-05,8.913956934084655e-05,8.913956934084655e-05,35098.640588674,1.782791386816931e-05,1778785015.6245594,,,,,,,,,,,,,,,,,,,,
4049,2166,,,,35100.928106483,,1778785017.9121976,71.0,0.01340859942138195,,,,,,,,,,,,,,,,,,
4059,2167,1.7816122968094244e-05,8.908061484047121e-05,8.908061484047121e-05,35183.304833781,1.7816122968094244e-05,1778785100.2889707,,,,,,,,,,,,,,,,,,,,
4059,2168,1.7816122968094244e-05,8.908061484047121e-05,8.908061484047121e-05,35185.594513098,1.7816122968094244e-05,1778785102.5784845,,,,,,,,,,,,,,,,,,,,
4059,2169,1.7816122968094244e-05,8.908061484047121e-05,8.908061484047121e-05,35187.883458271,1.7816122968094244e-05,1778785104.8674836,,,,,,,,,,,,,,,,,,,,
4059,2170,1.7816122968094244e-05,8.908061484047121e-05,8.908061484047121e-05,35190.17331907,1.7816122968094244e-05,1778785107.1573527,,,,,,,,,,,,,,,,,,,,
4059,2171,,,,35192.462526287,,1778785109.446527,71.0,0.009910980239510536,,,,,,,,,,,,,,,,,,
4069,2172,1.7804304073383298e-05,8.90215203669165e-05,8.90215203669165e-05,35274.852882123,1.7804304073383298e-05,1778785191.8370504,,,,,,,,,,,,,,,,,,,,
4069,2173,1.7804304073383298e-05,8.90215203669165e-05,8.90215203669165e-05,35277.139536202,1.7804304073383298e-05,1778785194.1236277,,,,,,,,,,,,,,,,,,,,
4069,2174,1.7804304073383298e-05,8.90215203669165e-05,8.90215203669165e-05,35279.429527476,1.7804304073383298e-05,1778785196.4136276,,,,,,,,,,,,,,,,,,,,
4069,2175,1.7804304073383298e-05,8.90215203669165e-05,8.90215203669165e-05,35281.717829881,1.7804304073383298e-05,1778785198.7018924,,,,,,,,,,,,,,,,,,,,
4069,2176,,,,35284.0054423,,1778785200.9895885,71.0,0.017595350742340088,,,,,,,,,,,,,,,,,,
4079,2177,1.7792457226367653e-05,8.896228613183825e-05,8.896228613183825e-05,35366.398683907,1.7792457226367653e-05,1778785283.3826714,,,,,,,,,,,,,,,,,,,,
4079,2178,1.7792457226367653e-05,8.896228613183825e-05,8.896228613183825e-05,35368.689768583,1.7792457226367653e-05,1778785285.67378,,,,,,,,,,,,,,,,,,,,
4079,2179,1.7792457226367653e-05,8.896228613183825e-05,8.896228613183825e-05,35370.979128738,1.7792457226367653e-05,1778785287.963093,,,,,,,,,,,,,,,,,,,,
4079,2180,1.7792457226367653e-05,8.896228613183825e-05,8.896228613183825e-05,35373.270031941,1.7792457226367653e-05,1778785290.254195,,,,,,,,,,,,,,,,,,,,
4079,2181,,,,35375.560532309,,1778785292.5445936,71.0,0.022678054869174957,,,,,,,,,,,,,,,,,,
4089,2182,1.778058246947859e-05,8.890291234739294e-05,8.890291234739294e-05,35457.933785827,1.778058246947859e-05,1778785374.9177575,,,,,,,,,,,,,,,,,,,,
4089,2183,1.778058246947859e-05,8.890291234739294e-05,8.890291234739294e-05,35460.223312471,1.778058246947859e-05,1778785377.2074125,,,,,,,,,,,,,,,,,,,,
4089,2184,1.778058246947859e-05,8.890291234739294e-05,8.890291234739294e-05,35462.512528257,1.778058246947859e-05,1778785379.4964905,,,,,,,,,,,,,,,,,,,,
4089,2185,1.778058246947859e-05,8.890291234739294e-05,8.890291234739294e-05,35464.801302029,1.778058246947859e-05,1778785381.7854397,,,,,,,,,,,,,,,,,,,,
4089,2186,,,,35467.09058775,,1778785384.0745666,71.0,0.01302923634648323,,,,,,,,,,,,,,,,,,
4099,2187,1.776867984524737e-05,8.884339922623683e-05,8.884339922623683e-05,35549.467325757,1.776867984524737e-05,1778785466.4512947,,,,,,,,,,,,,,,,,,,,
4099,2188,1.776867984524737e-05,8.884339922623683e-05,8.884339922623683e-05,35551.755241209,1.776867984524737e-05,1778785468.7392564,,,,,,,,,,,,,,,,,,,,
4099,2189,1.776867984524737e-05,8.884339922623683e-05,8.884339922623683e-05,35554.039021896,1.776867984524737e-05,1778785471.0231586,,,,,,,,,,,,,,,,,,,,
4099,2190,1.776867984524737e-05,8.884339922623683e-05,8.884339922623683e-05,35556.330685861,1.776867984524737e-05,1778785473.3146944,,,,,,,,,,,,,,,,,,,,
4099,2191,,,,35558.619650729,,1778785475.6036572,71.0,0.0250528734177351,,,,,,,,,,,,,,,,,,
4103,2192,,,,35618.595698381,,1778785535.5798223,71.0,,0.027413634583353996,3.8125,0.0,0.027413634583353996,5.826591968536377,0.9000676870346069,,,,,,,,,,,,
4103,2193,,,,35618.599140895,,1778785535.5833454,71.0,,,,,,,,0.0,0.022578835487365723,0.022578835487365723,5.071014404296875,0.9271067380905151,3.5,,,,,,
4109,2194,1.7756749396305042e-05,8.878374698152521e-05,8.878374698152521e-05,35664.7493304,1.7756749396305042e-05,1778785581.7334285,,,,,,,,,,,,,,,,,,,,
4109,2195,1.7756749396305042e-05,8.878374698152521e-05,8.878374698152521e-05,35667.037883848,1.7756749396305042e-05,1778785584.0218685,,,,,,,,,,,,,,,,,,,,
4109,2196,1.7756749396305042e-05,8.878374698152521e-05,8.878374698152521e-05,35669.325193075,1.7756749396305042e-05,1778785586.3091378,,,,,,,,,,,,,,,,,,,,
4109,2197,1.7756749396305042e-05,8.878374698152521e-05,8.878374698152521e-05,35671.612050333,1.7756749396305042e-05,1778785588.5961328,,,,,,,,,,,,,,,,,,,,
4109,2198,,,,35673.901520087,,1778785590.8856719,72.0,0.031216369941830635,,,,,,,,,,,,,,,,,,
4119,2199,1.774479116538234e-05,8.87239558269117e-05,8.87239558269117e-05,35756.291132087,1.774479116538234e-05,1778785673.2751207,,,,,,,,,,,,,,,,,,,,
4119,2200,1.774479116538234e-05,8.87239558269117e-05,8.87239558269117e-05,35758.579978685,1.774479116538234e-05,1778785675.5639536,,,,,,,,,,,,,,,,,,,,
4119,2201,1.774479116538234e-05,8.87239558269117e-05,8.87239558269117e-05,35760.868542347,1.774479116538234e-05,1778785677.8525624,,,,,,,,,,,,,,,,,,,,
4119,2202,1.774479116538234e-05,8.87239558269117e-05,8.87239558269117e-05,35763.156269993,1.774479116538234e-05,1778785680.1404343,,,,,,,,,,,,,,,,,,,,
4119,2203,,,,35765.445758816,,1778785682.4297526,72.0,0.024877551943063736,,,,,,,,,,,,,,,,,,
4129,2204,1.7732805195309488e-05,8.866402597654744e-05,8.866402597654744e-05,35847.820727336,1.7732805195309488e-05,1778785764.8046963,,,,,,,,,,,,,,,,,,,,
4129,2205,1.7732805195309488e-05,8.866402597654744e-05,8.866402597654744e-05,35850.109355245,1.7732805195309488e-05,1778785767.0933752,,,,,,,,,,,,,,,,,,,,
