epoch,train_loss,val_loss,val_mae,val_medae,val_r2,lr_pg3,lr_pg4,run
173,0.019156431779265404,0.025705279782414436,5.48969030380249,3.7102127075195312,0.9072495698928833,,,run1
174,0.019755534827709198,0.026172446087002754,5.587441444396973,3.84375,0.9062523245811462,,,run1
175,0.019456788897514343,0.025469733402132988,5.470708847045898,3.75,0.9098939895629883,,,run1
176,0.019807474687695503,0.025353552773594856,5.462831974029541,3.768749237060547,0.9101561307907104,,,run1
177,0.01950239948928356,0.025614546611905098,5.498535633087158,3.75,0.9097562432289124,,,run1
178,0.01950676739215851,0.02622898854315281,5.593129634857178,3.9136085510253906,0.904687225818634,,,run1
179,0.019885176792740822,0.025885405018925667,5.547183513641357,3.609375,0.9069730639457703,,,run1
180,0.0194237120449543,0.026059487834572792,5.544156551361084,3.75,0.9072504639625549,,,run1
181,0.019287792965769768,0.025357035920023918,5.4434661865234375,3.768230438232422,0.9107518792152405,,,run1
182,0.019338060170412064,0.025388766080141068,5.46270227432251,3.703125,0.9095603227615356,,,run1
183,0.019685376435518265,0.025404559448361397,5.449061393737793,3.75,0.9102015495300293,,,run1
184,0.01979617029428482,0.02597278170287609,5.544631481170654,3.75,0.9067761301994324,,,run1
185,0.019483044743537903,0.02556956186890602,5.455454349517822,3.6380233764648438,0.9089668989181519,,,run1
186,0.01930282451212406,0.025776762515306473,5.4975810050964355,3.669269561767578,0.9079417586326599,,,run1
187,0.019281720742583275,0.025536000728607178,5.450193405151367,3.703125,0.9088953733444214,,,run1
188,0.01923266425728798,0.02525489591062069,5.429481029510498,3.7475013732910156,0.9111349582672119,,,run1
189,0.01902766339480877,0.025858890265226364,5.532950401306152,3.833984375,0.9079071283340454,,,run1
190,0.018719447776675224,0.02543656714260578,5.462643146514893,3.84375,0.9094392657279968,,,run1
191,0.01943528838455677,0.025346767157316208,5.472311973571777,3.6313323974609375,0.9099305868148804,,,run1
192,0.019087690860033035,0.025729922577738762,5.499965190887451,3.740234375,0.9089383482933044,,,run1
193,0.019381728023290634,0.025911999866366386,5.527801513671875,3.734375,0.9084571003913879,,,run1
194,0.01881052926182747,0.025430504232645035,5.4541916847229,3.7388381958007812,0.910127580165863,,,run1
195,0.01899711973965168,0.02542533539235592,5.476784706115723,3.849750518798828,0.9099135398864746,,,run1
196,0.018299998715519905,0.02532549947500229,5.4400177001953125,3.75,0.91053307056427,,,run1
197,0.019109627231955528,0.025367164984345436,5.454872131347656,3.736980438232422,0.9103780388832092,,,run1
198,0.01903192326426506,0.025212379172444344,5.438868045806885,3.71875,0.9102609753608704,,,run1
199,0.01863677240908146,0.02579595148563385,5.511449337005615,3.6875,0.9084230065345764,,,run1
200,0.018340568989515305,0.026080647483468056,5.572192668914795,3.75,0.906231701374054,,,run1
201,0.018772410228848457,0.025584038347005844,5.4828596115112305,3.84375,0.9094759821891785,,,run1
202,0.018929895013570786,0.02545483596622944,5.4680256843566895,3.8282508850097656,0.9100476503372192,,,run1
203,0.019030313938856125,0.0257217139005661,5.514142990112305,3.8125,0.9086472988128662,,,run1
204,0.018961993977427483,0.02531903237104416,5.4460978507995605,3.78125,0.9100520014762878,,,run1
205,0.018543843179941177,0.025768715888261795,5.500503063201904,3.6875,0.9077186584472656,,,run1
206,0.01886053755879402,0.025739196687936783,5.500513076782227,3.728748321533203,0.908759593963623,,,run1
207,0.018621815368533134,0.025258783251047134,5.42519474029541,3.703125,0.9107905030250549,,,run1
208,0.018969397991895676,0.02551400102674961,5.48002290725708,3.78125,0.9089840054512024,,,run1
209,0.018852878361940384,0.02535919100046158,5.451783180236816,3.708984375,0.9098065495491028,,,run1
210,0.0184050090610981,0.025291135534644127,5.439822196960449,3.75,0.9102444648742676,,,run1
211,0.018454596400260925,0.025185758247971535,5.416563034057617,3.78125,0.9110019207000732,,,run1
212,0.018205957487225533,0.025301514193415642,5.454092979431152,3.71875,0.9096428155899048,,,run1
213,0.018511567264795303,0.02565247379243374,5.497782230377197,3.7787513732910156,0.9086391925811768,,,run1
214,0.01864800788462162,0.025458721444010735,5.467262268066406,3.78125,0.9092790484428406,,,run1
215,0.018469814211130142,0.025186283513903618,5.407674789428711,3.75,0.9109358787536621,,,run1
216,0.01836942322552204,0.025448651984333992,5.463795185089111,3.75,0.909795343875885,,,run1
217,0.01821179687976837,0.025558464229106903,5.478587627410889,3.625,0.9086257815361023,,,run1
218,0.01862283982336521,0.025734134018421173,5.508205413818359,3.703125,0.9085286855697632,,,run1
219,0.018335118889808655,0.0255389753729105,5.493625640869141,3.78125,0.9095562100410461,,,run1
220,0.018202712759375572,0.02531099133193493,5.445682048797607,3.78125,0.9102466702461243,,,run1
221,0.018832959234714508,0.025396542623639107,5.458131313323975,3.875,0.9101117849349976,,,run1
222,0.01849731244146824,0.025715498253703117,5.509761810302734,3.8076629638671875,0.9089596271514893,,,run1
223,0.018267260864377022,0.025531409308314323,5.482418060302734,3.78125,0.9094908237457275,,,run1
224,0.018131570890545845,0.025427324697375298,5.461819171905518,3.831249237060547,0.909909725189209,,,run1
225,0.018452154472470284,0.025456102564930916,5.454283237457275,3.8125,0.9101664423942566,,,run1
226,0.018304049968719482,0.025622738525271416,5.4953508377075195,3.7819976806640625,0.9092749357223511,,,run1
227,0.017982736229896545,0.02509414032101631,5.405462741851807,3.8100013732910156,0.9114463329315186,,,run1
228,0.018048886209726334,0.025350959971547127,5.440457344055176,3.842487335205078,0.9104905724525452,,,run1
229,0.018136681988835335,0.02513105235993862,5.41177225112915,3.8000717163085938,0.9111252427101135,,,run1
230,0.018032213672995567,0.02546597272157669,5.46743106842041,3.884624481201172,0.9097008109092712,,,run1
231,0.017781825736165047,0.025720439851284027,5.497374534606934,3.8125,0.908663272857666,,,run1
232,0.018351372331380844,0.025365054607391357,5.4528889656066895,3.71875,0.9099350571632385,,,run1
233,0.01811205968260765,0.025576209649443626,5.47361421585083,3.859375,0.9097340703010559,,,run1
234,0.018081795424222946,0.025406043976545334,5.450650215148926,3.8125,0.9100512266159058,,,run1
235,0.01839214563369751,0.025258472189307213,5.425890922546387,3.7345008850097656,0.9107757210731506,,,run1
236,0.01822560839354992,0.025204837322235107,5.440829277038574,3.59375,0.9107692241668701,,,run1
237,0.01813456043601036,0.025292519479990005,5.441791534423828,3.8125,0.9108773469924927,,,run1
238,0.01798873394727707,0.025348391383886337,5.436697959899902,3.75,0.9105422496795654,,,run1
239,0.018138675019145012,0.025459665805101395,5.46484899520874,3.78125,0.9100842475891113,,,run1
240,0.01811610721051693,0.02524285577237606,5.433194160461426,3.8125,0.9111529588699341,,,run1
241,0.017613016068935394,0.025146838277578354,5.417098045349121,3.825000762939453,0.9112334251403809,,,run1
242,0.01805298961699009,0.025174040347337723,5.420979022979736,3.8949356079101562,0.9112425446510315,,,run1
243,0.018125586211681366,0.025252725929021835,5.441102504730225,3.8715972900390625,0.9109663963317871,,,run1
244,0.017904454842209816,0.025301262736320496,5.440067291259766,3.8125,0.9108733534812927,,,run1
245,0.018124938011169434,0.025173965841531754,5.425451755523682,3.79425048828125,0.9113699793815613,,,run1
246,0.018124716356396675,0.02532912790775299,5.434382915496826,3.820751190185547,0.9104627370834351,,,run1
247,0.018016399815678596,0.02527840994298458,5.434390544891357,3.75,0.9106848835945129,,,run1
248,0.017738226801156998,0.02518901787698269,5.420609951019287,3.75,0.9110641479492188,,,run1
249,0.01830812729895115,0.025453466922044754,5.4677276611328125,3.90625,0.9099295139312744,,,run1
250,0.0179881788790226,0.025354918092489243,5.444332122802734,3.811237335205078,0.9103479981422424,,,run1
251,0.018015561625361443,0.02541249431669712,5.453536510467529,3.7970008850097656,0.9101235866546631,,,run1
252,0.01780250295996666,0.02526041306555271,5.426035404205322,3.7734375,0.9106649160385132,,,run1
253,0.01762549579143524,0.025343112647533417,5.447072505950928,3.8125,0.9106612801551819,,,run1
254,0.018118420615792274,0.02539747767150402,5.453749179840088,3.921875,0.9103959202766418,,,run1
255,0.017489725723862648,0.02536480315029621,5.447004795074463,3.84375,0.910441517829895,,,run1
256,0.017526065930724144,0.02537897787988186,5.449691295623779,3.84375,0.9105542898178101,,,run1
257,0.01771046221256256,0.025326931849122047,5.444223403930664,3.84375,0.9105276465415955,,,run1
258,0.017786988988518715,0.02543601766228676,5.4585041999816895,3.8125,0.9100361466407776,,,run1
259,0.017753293737769127,0.025210091844201088,5.422543048858643,3.8313217163085938,0.9110087156295776,,,run1
260,0.017949910834431648,0.025336023420095444,5.444930553436279,3.875,0.9104874730110168,,,run1
261,0.01776365377008915,0.025385146960616112,5.450084209442139,3.84375,0.9104502201080322,,,run1
262,0.017675848677754402,0.02539798617362976,5.457029342651367,3.8670005798339844,0.9103843569755554,,,run1
263,0.017827454954385757,0.025312144309282303,5.441459655761719,3.875,0.9109907746315002,,,run1
264,0.01743808202445507,0.025383470579981804,5.447135925292969,3.8125,0.9103372097015381,,,run1
265,0.017898058518767357,0.025545792654156685,5.471134662628174,3.8125,0.9097601175308228,,,run1
266,0.0177302286028862,0.02534024603664875,5.448222637176514,3.8511085510253906,0.9107615351676941,,,run1
267,0.017807597294449806,0.02537086233496666,5.449245452880859,3.84375,0.9105587601661682,,,run1
268,0.01779983565211296,0.025245426222682,5.4302263259887695,3.8384666442871094,0.9110426306724548,,,run1
269,0.017269324511289597,0.025193365290760994,5.42134428024292,3.861980438232422,0.9113109111785889,,,run1
270,0.017811214551329613,0.025209849700331688,5.423162937164307,3.84375,0.9112881422042847,,,run1
271,0.01757861115038395,0.025302959606051445,5.438426971435547,3.84375,0.9108276963233948,,,run1
272,0.017762811854481697,0.02524636685848236,5.429108619689941,3.8157501220703125,0.911009669303894,,,run1
273,0.01790641061961651,0.02526068687438965,5.429972171783447,3.8470001220703125,0.9108134508132935,,,run1
274,0.017526129260659218,0.02525704726576805,5.431453704833984,3.8125,0.9108710885047913,,,run1
275,0.01753305085003376,0.025250326842069626,5.434261798858643,3.830730438232422,0.910905122756958,,,run1
276,0.018102746456861496,0.02524854801595211,5.428188323974609,3.875,0.9110291600227356,,,run1
277,0.0179731547832489,0.025208840146660805,5.42318058013916,3.8125,0.9111365079879761,,,run1
278,0.017758935689926147,0.025272125378251076,5.432803153991699,3.8697166442871094,0.9108408689498901,,,run1
279,0.01751413755118847,0.025258980691432953,5.43156623840332,3.875,0.9109702110290527,,,run1
280,0.017438605427742004,0.0253023449331522,5.438661575317383,3.859375,0.9107606410980225,,,run1
281,0.01773574762046337,0.025303570553660393,5.438063621520996,3.8125,0.9107387661933899,,,run1
282,0.01755409687757492,0.025274472311139107,5.4345855712890625,3.875,0.9108841419219971,,,run1
283,0.017866574227809906,0.02523495815694332,5.42980432510376,3.875,0.9110915064811707,,,run1
284,0.01770068146288395,0.025231387466192245,5.428709983825684,3.9000015258789062,0.9111590385437012,,,run1
285,0.017994500696659088,0.02528916485607624,5.434983253479004,3.84375,0.9108787178993225,,,run1
286,0.01783386617898941,0.025287484750151634,5.433440208435059,3.90625,0.9109045267105103,,,run1
287,0.017859335988759995,0.025305310264229774,5.436483383178711,3.84375,0.9108415842056274,,,run1
288,0.01796925812959671,0.02535008080303669,5.445411205291748,3.8877487182617188,0.910544753074646,,,run1
