_timestamp,trainer/global_step,_step,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,train/beta_values_mse_loss_step,epoch,train/beta_values_mae_step,train/loss_step,train/beta_values_mse_step,train/beta_values_pcc_step,validation/beta_values_pcc,validation/loss,validation/beta_values_mse,validation/beta_values_mae,validation/beta_values_mse_loss,train/beta_values_mse_loss_epoch,train/loss_epoch,train/beta_values_pcc_epoch,train/beta_values_mse_epoch,train/beta_values_mae_epoch,test/beta_values_pcc,test/beta_values_mse,test/beta_values_mae,test/beta_values_mse_loss,test/loss
1770640741.3617785,9,0,4.4999999999999996e-05,4.4999999999999996e-05,25.916941244,,,,,,,,,,,,,,,,,,,,,
1770640741.5287318,9,1,4.4999999999999996e-05,4.4999999999999996e-05,26.083823374,,,,,,,,,,,,,,,,,,,,,
1770640741.696804,9,2,4.4999999999999996e-05,4.4999999999999996e-05,26.251824806,,,,,,,,,,,,,,,,,,,,,
1770640741.864927,9,3,4.4999999999999996e-05,4.4999999999999996e-05,26.419819227,,,,,,,,,,,,,,,,,,,,,
1770640742.0145578,9,4,,,26.568377879,0.2741909325122833,0.0,0.4330325126647949,0.2741909325122833,0.2741925120353699,0.07487475872039795,,,,,,,,,,,,,,,
1770640748.0270257,19,5,9.5e-05,9.5e-05,32.581881706,,,,,,,,,,,,,,,,,,,,,
1770640748.192825,19,6,9.5e-05,9.5e-05,32.747817344,,,,,,,,,,,,,,,,,,,,,
1770640748.359018,19,7,9.5e-05,9.5e-05,32.913820244,,,,,,,,,,,,,,,,,,,,,
1770640748.52537,19,8,9.5e-05,9.5e-05,33.080814212,,,,,,,,,,,,,,,,,,,,,
1770640748.673916,19,9,,,33.227765579,0.1303035467863083,0.0,0.3073478937149048,0.1303035467863083,0.13030372560024261,0.4572645425796509,,,,,,,,,,,,,,,
1770640754.674463,29,10,0.000145,0.000145,39.228443046,,,,,,,,,,,,,,,,,,,,,
1770640754.8414993,29,11,0.000145,0.000145,39.395411566,,,,,,,,,,,,,,,,,,,,,
1770640755.0088017,29,12,0.000145,0.000145,39.56388638,,,,,,,,,,,,,,,,,,,,,
1770640755.175269,29,13,0.000145,0.000145,39.730836092,,,,,,,,,,,,,,,,,,,,,
1770640755.3239412,29,14,,,39.877811895,0.04886231943964958,0.0,0.17897669970989227,0.04886231943964958,0.048862531781196594,0.7595163583755493,,,,,,,,,,,,,,,
1770640761.3487716,39,15,0.00019500000000000002,0.00019500000000000002,45.902747537,,,,,,,,,,,,,,,,,,,,,
1770640761.5165708,39,16,0.00019500000000000002,0.00019500000000000002,46.071849983,,,,,,,,,,,,,,,,,,,,,
1770640761.6837418,39,17,0.00019500000000000002,0.00019500000000000002,46.238820466,,,,,,,,,,,,,,,,,,,,,
1770640761.851131,39,18,0.00019500000000000002,0.00019500000000000002,46.406822249,,,,,,,,,,,,,,,,,,,,,
1770640762.0000622,39,19,,,46.553932194,0.029218195006251335,0.0,0.12924805283546448,0.029218195006251335,0.029218126088380814,0.8734003305435181,,,,,,,,,,,,,,,
1770640766.473213,42,20,,,51.026967122,,0.0,,,,,0.9258831739425659,0.023321956396102905,0.023321842774748802,0.10195866227149963,0.023321956396102905,,,,,,,,,,
1770640768.1222355,42,21,,,52.676298394,,0.0,,,,,,,,,,0.15790164470672607,0.15790164470672607,,,,,,,,
1770640772.1590376,49,22,0.000245,0.000245,56.713043588,,,,,,,,,,,,,,,,,,,,,
1770640772.3268812,49,23,0.000245,0.000245,56.881889139,,,,,,,,,,,,,,,,,,,,,
1770640772.4943485,49,24,0.000245,0.000245,57.049832133,,,,,,,,,,,,,,,,,,,,,
1770640772.661815,49,25,0.000245,0.000245,57.216819682,,,,,,,,,,,,,,,,,,,,,
1770640772.8104618,49,26,,,57.364276608,0.020428461953997612,1.0,0.1094917505979538,0.020428461953997612,0.020428715273737907,0.9208711385726929,,,,,,,,,,,,,,,
1770640778.8479266,59,27,0.000295,0.000295,63.40288381,,,,,,,,,,,,,,,,,,,,,
1770640779.0153127,59,28,0.000295,0.000295,63.569282113,,,,,,,,,,,,,,,,,,,,,
1770640779.1830018,59,29,0.000295,0.000295,63.739927678,,,,,,,,,,,,,,,,,,,,,
1770640779.3501647,59,30,0.000295,0.000295,63.905842044,,,,,,,,,,,,,,,,,,,,,
1770640779.498175,59,31,,,64.051949753,0.01951037533581257,1.0,0.10339552164077759,0.01951037533581257,0.01951104775071144,0.9177228212356567,,,,,,,,,,,,,,,
1770640785.5553849,69,32,0.000345,0.000345,70.110885957,,,,,,,,,,,,,,,,,,,,,
1770640785.7226434,69,33,0.000345,0.000345,70.277817782,,,,,,,,,,,,,,,,,,,,,
1770640785.8900812,69,34,0.000345,0.000345,70.44582317,,,,,,,,,,,,,,,,,,,,,
1770640786.0573266,69,35,0.000345,0.000345,70.612817098,,,,,,,,,,,,,,,,,,,,,
1770640786.2055075,69,36,,,70.759349215,0.02198903262615204,1.0,0.10556361079216003,0.02198903262615204,0.021988332271575928,0.8984721302986145,,,,,,,,,,,,,,,
1770640792.245794,79,37,0.000395,0.000395,76.800863023,,,,,,,,,,,,,,,,,,,,,
1770640792.4127667,79,38,0.000395,0.000395,76.967820247,,,,,,,,,,,,,,,,,,,,,
1770640792.5776072,79,39,0.000395,0.000395,77.132820019,,,,,,,,,,,,,,,,,,,,,
1770640792.7453053,79,40,0.000395,0.000395,77.299818865,,,,,,,,,,,,,,,,,,,,,
1770640792.893737,79,41,,,77.447598055,0.018519099801778793,1.0,0.09852819889783859,0.018519099801778793,0.018519116565585136,0.9166367650032043,,,,,,,,,,,,,,,
1770640799.2019527,85,42,,,83.755828093,,1.0,,,,,0.9373036623001099,0.015907790511846542,0.01590767316520214,0.07368160784244537,0.015907790511846542,,,,,,,,,,
1770640800.796546,85,43,,,85.350514758,,1.0,,,,,,,,,,0.02218598872423172,0.02218598872423172,0.3463388979434967,0.15790286660194397,0.28980979323387146,,,,,
1770640802.8316119,89,44,0.00044500000000000003,0.00044500000000000003,87.386904098,,,,,,,,,,,,,,,,,,,,,
1770640802.9996734,89,45,0.00044500000000000003,0.00044500000000000003,87.553650194,,,,,,,,,,,,,,,,,,,,,
1770640803.168023,89,46,0.00044500000000000003,0.00044500000000000003,87.721994891,,,,,,,,,,,,,,,,,,,,,
1770640803.335762,89,47,0.00044500000000000003,0.00044500000000000003,87.890903406,,,,,,,,,,,,,,,,,,,,,
1770640803.4847324,89,48,,,88.038602456,0.01774347387254238,2.0,0.09442257136106491,0.01774347387254238,0.017744367942214012,0.9221078753471375,,,,,,,,,,,,,,,
1770640809.5446308,99,49,0.000495,0.000495,94.098681494,,,,,,,,,,,,,,,,,,,,,
1770640809.7119622,99,50,0.000495,0.000495,94.268918104,,,,,,,,,,,,,,,,,,,,,
1770640809.8799274,99,51,0.000495,0.000495,94.434861825,,,,,,,,,,,,,,,,,,,,,
1770640810.0480993,99,52,0.000495,0.000495,94.602821584,,,,,,,,,,,,,,,,,,,,,
1770640810.196578,99,53,,,94.75043179,0.014481151476502419,2.0,0.08876024931669235,0.014481151476502419,0.01448117196559906,0.9377423524856567,,,,,,,,,,,,,,,
1770640816.254314,109,54,0.0004996484375,0.0004996484375,100.809912762,,,,,,,,,,,,,,,,,,,,,
1770640816.4214168,109,55,0.0004996484375,0.0004996484375,100.976827281,,,,,,,,,,,,,,,,,,,,,
1770640816.5892503,109,56,0.0004996484375,0.0004996484375,101.144820731,,,,,,,,,,,,,,,,,,,,,
1770640816.7568557,109,57,0.0004996484375,0.0004996484375,101.311818405,,,,,,,,,,,,,,,,,,,,,
1770640816.9050853,109,58,,,101.458923933,0.017071308568120003,2.0,0.09074938297271729,0.017071308568120003,0.01707080937922001,0.9253275394439697,,,,,,,,,,,,,,,
1770640822.9709547,119,59,0.0004992578125,0.0004992578125,107.524958601,,,,,,,,,,,,,,,,,,,,,
1770640823.138456,119,60,0.0004992578125,0.0004992578125,107.693827526,,,,,,,,,,,,,,,,,,,,,
1770640823.3059182,119,61,0.0004992578125,0.0004992578125,107.860816177,,,,,,,,,,,,,,,,,,,,,
1770640823.4739835,119,62,0.0004992578125,0.0004992578125,108.027810966,,,,,,,,,,,,,,,,,,,,,
1770640823.6222734,119,63,,,108.176114835,0.017083419486880302,2.0,0.08945964276790619,0.017083419486880302,0.01708391308784485,0.9229410886764526,,,,,,,,,,,,,,,
1770640831.9531746,128,64,,,116.507113919,,2.0,,,,,0.9378363490104675,0.015925340354442596,0.015925206243991852,0.07214828580617905,0.015925340354442596,,,,,,,,,,
1770640833.5971203,128,65,,,118.151029355,,2.0,,,,,,,,,,0.018628742545843124,0.018628742545843124,0.9017260074615479,0.02218610979616642,0.10629130154848099,,,,,
1770640833.6230476,129,66,0.0004988671875,0.0004988671875,118.177825122,,,,,,,,,,,,,,,,,,,,,
1770640833.7914426,129,67,0.0004988671875,0.0004988671875,118.34531136,,,,,,,,,,,,,,,,,,,,,
1770640833.9597623,129,68,0.0004988671875,0.0004988671875,118.514818975,,,,,,,,,,,,,,,,,,,,,
1770640834.1239045,129,69,0.0004988671875,0.0004988671875,118.679823805,,,,,,,,,,,,,,,,,,,,,
1770640834.2726917,129,70,,,118.82654136,0.02393520623445511,3.0,0.09879596531391144,0.02393520623445511,0.023934684693813324,0.8938177227973938,,,,,,,,,,,,,,,
1770640840.3482306,139,71,0.0004984765625,0.0004984765625,124.90389328,,,,,,,,,,,,,,,,,,,,,
1770640840.5126078,139,72,0.0004984765625,0.0004984765625,125.067845379,,,,,,,,,,,,,,,,,,,,,
1770640840.6785643,139,73,0.0004984765625,0.0004984765625,125.23386943,,,,,,,,,,,,,,,,,,,,,
1770640840.8440735,139,74,0.0004984765625,0.0004984765625,125.399870236,,,,,,,,,,,,,,,,,,,,,
1770640840.991763,139,75,,,125.545650073,0.02660958282649517,3.0,0.10249409079551697,0.02660958282649517,0.026608414947986603,0.879939079284668,,,,,,,,,,,,,,,
1770640846.9510396,149,76,0.0004980859375,0.0004980859375,131.507023319,,,,,,,,,,,,,,,,,,,,,
1770640847.1178434,149,77,0.0004980859375,0.0004980859375,131.673914523,,,,,,,,,,,,,,,,,,,,,
1770640847.284161,149,78,0.0004980859375,0.0004980859375,131.839901879,,,,,,,,,,,,,,,,,,,,,
1770640847.4482589,149,79,0.0004980859375,0.0004980859375,132.003878354,,,,,,,,,,,,,,,,,,,,,
1770640847.5949247,149,80,,,132.148869526,0.017638258635997772,3.0,0.08795342594385147,0.017638258635997772,0.017637982964515686,0.9211528301239014,,,,,,,,,,,,,,,
1770640853.6416671,159,81,0.0004976953125,0.0004976953125,138.195628043,,,,,,,,,,,,,,,,,,,,,
1770640853.8061614,159,82,0.0004976953125,0.0004976953125,138.361879476,,,,,,,,,,,,,,,,,,,,,
1770640853.9718184,159,83,0.0004976953125,0.0004976953125,138.526864696,,,,,,,,,,,,,,,,,,,,,
1770640854.1366072,159,84,0.0004976953125,0.0004976953125,138.690411936,,,,,,,,,,,,,,,,,,,,,
1770640854.284197,159,85,,,138.838082263,0.027770545333623886,3.0,0.10192951560020447,0.027770545333623886,0.027770766988396645,0.8777819871902466,,,,,,,,,,,,,,,
1770640860.2460997,169,86,0.0004973046875,0.0004973046875,144.800044104,,,,,,,,,,,,,,,,,,,,,
1770640860.4120965,169,87,0.0004973046875,0.0004973046875,144.967899186,,,,,,,,,,,,,,,,,,,,,
1770640860.5774126,169,88,0.0004973046875,0.0004973046875,145.132874822,,,,,,,,,,,,,,,,,,,,,
1770640860.7421143,169,89,0.0004973046875,0.0004973046875,145.297870668,,,,,,,,,,,,,,,,,,,,,
1770640860.8899097,169,90,,,145.443694631,0.022434696555137634,3.0,0.09394299983978271,0.022434696555137634,0.022434651851654053,0.8998153805732727,,,,,,,,,,,,,,,
1770640864.3828344,171,91,,,148.936582825,,3.0,,,,,0.9378147125244141,0.015547806397080421,0.01554775144904852,0.07405824959278107,0.015547806397080421,,,,,,,,,,
1770640866.0007527,171,92,,,150.554779401,,3.0,,,,,,,,,,0.017541084438562393,0.017541084438562393,0.9165279269218445,0.01862882450222969,0.09391319751739502,,,,,
1770640870.7121105,179,93,0.0004969140625,0.0004969140625,155.266139553,,,,,,,,,,,,,,,,,,,,,
1770640870.8779433,179,94,0.0004969140625,0.0004969140625,155.432884517,,,,,,,,,,,,,,,,,,,,,
1770640871.0465512,179,95,0.0004969140625,0.0004969140625,155.601928936,,,,,,,,,,,,,,,,,,,,,
1770640871.212529,179,96,0.0004969140625,0.0004969140625,155.76786176,,,,,,,,,,,,,,,,,,,,,
1770640871.360257,179,97,,,155.914145223,0.01750168576836586,4.0,0.0880766212940216,0.01750168576836586,0.017500296235084534,0.9197076559066772,,,,,,,,,,,,,,,
1770640877.3998342,189,98,0.0004965234375,0.0004965234375,161.955051518,,,,,,,,,,,,,,,,,,,,,
1770640877.5689304,189,99,0.0004965234375,0.0004965234375,162.122810365,,,,,,,,,,,,,,,,,,,,,
1770640877.7356348,189,100,0.0004965234375,0.0004965234375,162.289466566,,,,,,,,,,,,,,,,,,,,,
1770640877.9038386,189,101,0.0004965234375,0.0004965234375,162.457734058,,,,,,,,,,,,,,,,,,,,,
1770640878.0516999,189,102,,,162.605516543,0.01581164076924324,4.0,0.08324168622493744,0.01581164076924324,0.015810856595635414,0.9298573136329651,,,,,,,,,,,,,,,
1770640884.098469,199,103,0.0004961328125,0.0004961328125,168.654003928,,,,,,,,,,,,,,,,,,,,,
1770640884.2670796,199,104,0.0004961328125,0.0004961328125,168.822906543,,,,,,,,,,,,,,,,,,,,,
1770640884.4328558,199,105,0.0004961328125,0.0004961328125,168.988866558,,,,,,,,,,,,,,,,,,,,,
1770640884.6007361,199,106,0.0004961328125,0.0004961328125,169.15585608,,,,,,,,,,,,,,,,,,,,,
1770640884.748477,199,107,,,169.302493485,0.016416363418102264,4.0,0.08468572050333023,0.016416363418102264,0.016417434439063072,0.9283981919288635,,,,,,,,,,,,,,,
1770640890.6882594,209,108,0.0004957421875,0.0004957421875,175.243903118,,,,,,,,,,,,,,,,,,,,,
1770640890.8524666,209,109,0.0004957421875,0.0004957421875,175.407854735,,,,,,,,,,,,,,,,,,,,,
1770640891.0164928,209,110,0.0004957421875,0.0004957421875,175.571850049,,,,,,,,,,,,,,,,,,,,,
1770640891.180698,209,111,0.0004957421875,0.0004957421875,175.735842808,,,,,,,,,,,,,,,,,,,,,
1770640891.3280492,209,112,,,175.881880522,0.020466342568397522,4.0,0.08989319205284119,0.020466342568397522,0.020465396344661713,0.9057399034500122,,,,,,,,,,,,,,,
1770640896.8335705,214,113,,,181.387934756,,4.0,,,,,0.937812089920044,0.015991484746336937,0.015991363674402237,0.07523662596940994,0.015991484746336937,,,,,,,,,,
1770640896.8355596,214,114,,,181.389255911,,4.0,,,,,,,,,,0.016963524743914604,0.016963524743914604,0.9215131998062134,0.01754119247198105,0.08905359357595444,,,,,
1770640899.4808848,219,115,0.0004953515625,0.0004953515625,184.034790107,,,,,,,,,,,,,,,,,,,,,
1770640899.6449144,219,116,0.0004953515625,0.0004953515625,184.200875851,,,,,,,,,,,,,,,,,,,,,
1770640899.8093274,219,117,0.0004953515625,0.0004953515625,184.364846738,,,,,,,,,,,,,,,,,,,,,
1770640899.9735994,219,118,0.0004953515625,0.0004953515625,184.528843863,,,,,,,,,,,,,,,,,,,,,
1770640900.1203463,219,119,,,184.674174876,0.01735858991742134,5.0,0.08542461693286896,0.01735858991742134,0.017357267439365387,0.9219237565994263,,,,,,,,,,,,,,,
1770640906.04351,229,120,0.0004949609375,0.0004949609375,190.598887213,,,,,,,,,,,,,,,,,,,,,
1770640906.207896,229,121,0.0004949609375,0.0004949609375,190.763844922,,,,,,,,,,,,,,,,,,,,,
1770640906.371982,229,122,0.0004949609375,0.0004949609375,190.927842719,,,,,,,,,,,,,,,,,,,,,
1770640906.5363588,229,123,0.0004949609375,0.0004949609375,191.09184334,,,,,,,,,,,,,,,,,,,,,
1770640906.683346,229,124,,,191.237181233,0.015862498432397842,5.0,0.0847066193819046,0.015862498432397842,0.015862375497817993,0.9318951368331909,,,,,,,,,,,,,,,
1770640912.6124096,239,125,0.0004945703125,0.0004945703125,197.166350435,,,,,,,,,,,,,,,,,,,,,
1770640912.7767446,239,126,0.0004945703125,0.0004945703125,197.331865101,,,,,,,,,,,,,,,,,,,,,
1770640912.9413087,239,127,0.0004945703125,0.0004945703125,197.496847708,,,,,,,,,,,,,,,,,,,,,
1770640913.1051085,239,128,0.0004945703125,0.0004945703125,197.660843632,,,,,,,,,,,,,,,,,,,,,
1770640913.252175,239,129,,,197.805957017,0.01852940395474434,5.0,0.08650906383991241,0.01852940395474434,0.018531687557697296,0.9161076545715332,,,,,,,,,,,,,,,
1770640919.1742136,249,130,0.0004941796875,0.0004941796875,203.728094055,,,,,,,,,,,,,,,,,,,,,
1770640919.338514,249,131,0.0004941796875,0.0004941796875,203.892337711,,,,,,,,,,,,,,,,,,,,,
1770640919.5028431,249,132,0.0004941796875,0.0004941796875,204.058867062,,,,,,,,,,,,,,,,,,,,,
1770640919.6675231,249,133,0.0004941796875,0.0004941796875,204.222860943,,,,,,,,,,,,,,,,,,,,,
1770640919.8148742,249,134,,,204.368742812,0.0111809391528368,5.0,0.07506710290908813,0.0111809391528368,0.011180966161191463,0.9525660872459412,,,,,,,,,,,,,,,
1770640927.228097,257,135,,,211.781823293,,5.0,,,,,0.9378511309623718,0.016511470079421997,0.016511403024196625,0.0729421079158783,0.016511470079421997,,,,,,,,,,
1770640927.2295969,257,136,,,211.783329576,,5.0,,,,,,,,,,0.016645118594169617,0.016645118594169617,0.92420893907547,0.016963619738817215,0.08621852099895477,,,,,
1770640927.9061458,259,137,0.0004937890625,0.0004937890625,212.460050988,,,,,,,,,,,,,,,,,,,,,
1770640928.070861,259,138,0.0004937890625,0.0004937890625,212.624682337,,,,,,,,,,,,,,,,,,,,,
1770640928.235134,259,139,0.0004937890625,0.0004937890625,212.790859789,,,,,,,,,,,,,,,,,,,,,
1770640928.3993711,259,140,0.0004937890625,0.0004937890625,212.954841211,,,,,,,,,,,,,,,,,,,,,
1770640928.5464487,259,141,,,213.100294597,0.018663477152585983,6.0,0.08629164844751358,0.018663477152585983,0.018664825707674026,0.9149665832519531,,,,,,,,,,,,,,,
1770640934.4739726,269,142,0.0004933984375,0.0004933984375,219.027908253,,,,,,,,,,,,,,,,,,,,,
1770640934.6386557,269,143,0.0004933984375,0.0004933984375,219.193862629,,,,,,,,,,,,,,,,,,,,,
1770640934.803089,269,144,0.0004933984375,0.0004933984375,219.358844024,,,,,,,,,,,,,,,,,,,,,
1770640934.9671392,269,145,0.0004933984375,0.0004933984375,219.522856162,,,,,,,,,,,,,,,,,,,,,
1770640935.1140285,269,146,,,219.667841075,0.015072443522512913,6.0,0.08228097856044769,0.015072443522512913,0.01507179718464613,0.9346110224723816,,,,,,,,,,,,,,,
1770640941.0395055,279,147,0.0004930078125,0.0004930078125,225.594902991,,,,,,,,,,,,,,,,,,,,,
1770640941.2037742,279,148,0.0004930078125,0.0004930078125,225.758933187,,,,,,,,,,,,,,,,,,,,,
1770640941.3680358,279,149,0.0004930078125,0.0004930078125,225.921879063,,,,,,,,,,,,,,,,,,,,,
1770640941.5323584,279,150,0.0004930078125,0.0004930078125,226.087871497,,,,,,,,,,,,,,,,,,,,,
1770640941.679345,279,151,,,226.233188899,0.01228504627943039,6.0,0.07680625468492508,0.01228504627943039,0.012285133823752403,0.9475510716438293,,,,,,,,,,,,,,,
1770640947.6044986,289,152,0.0004926171875,0.0004926171875,232.159877354,,,,,,,,,,,,,,,,,,,,,
1770640947.7688022,289,153,0.0004926171875,0.0004926171875,232.324849165,,,,,,,,,,,,,,,,,,,,,
1770640947.9334779,289,154,0.0004926171875,0.0004926171875,232.48883924,,,,,,,,,,,,,,,,,,,,,
1770640948.097667,289,155,0.0004926171875,0.0004926171875,232.651836183,,,,,,,,,,,,,,,,,,,,,
1770640948.244321,289,156,,,232.798170513,0.017092524096369743,6.0,0.08604047447443008,0.017092524096369743,0.0170935969799757,0.9252767562866211,,,,,,,,,,,,,,,
1770640954.1677673,299,157,0.0004922265625,0.0004922265625,238.721698219,,,,,,,,,,,,,,,,,,,,,
1770640954.332312,299,158,0.0004922265625,0.0004922265625,238.887864925,,,,,,,,,,,,,,,,,,,,,
1770640954.4967332,299,159,0.0004922265625,0.0004922265625,239.051847108,,,,,,,,,,,,,,,,,,,,,
1770640954.6609428,299,160,0.0004922265625,0.0004922265625,239.216838678,,,,,,,,,,,,,,,,,,,,,
1770640954.8081827,299,161,,,239.362006465,0.015390902757644653,6.0,0.08254574984312057,0.015390902757644653,0.015390954911708832,0.9315207004547119,,,,,,,,,,,,,,,
1770640957.630186,300,162,,,242.183933961,,6.0,,,,,0.938296377658844,0.01577206514775753,0.01577192358672619,0.08038132637739182,0.01577206514775753,,,,,,,,,,
1770640959.143524,300,163,,,243.697526632,,6.0,,,,,,,,,,0.016368232667446136,0.016368232667446136,0.9256934523582458,0.01664518192410469,0.08444663882255554,,,,,
1770640964.5639966,309,164,0.0004918359375,0.0004918359375,249.119024189,,,,,,,,,,,,,,,,,,,,,
1770640964.7341113,309,165,0.0004918359375,0.0004918359375,249.287988707,,,,,,,,,,,,,,,,,,,,,
1770640964.902252,309,166,0.0004918359375,0.0004918359375,249.45611072,,,,,,,,,,,,,,,,,,,,,
1770640965.0720477,309,167,0.0004918359375,0.0004918359375,249.625936133,,,,,,,,,,,,,,,,,,,,,
1770640965.2202044,309,168,,,249.77415233,0.02078094892203808,7.0,0.08946159482002258,0.02078094892203808,0.02078120969235897,0.905458927154541,,,,,,,,,,,,,,,
1770640971.3098004,319,169,0.0004914453125,0.0004914453125,255.865014646,,,,,,,,,,,,,,,,,,,,,
1770640971.480114,319,170,0.0004914453125,0.0004914453125,256.033996321,,,,,,,,,,,,,,,,,,,,,
1770640971.6491568,319,171,0.0004914453125,0.0004914453125,256.203993681,,,,,,,,,,,,,,,,,,,,,
1770640971.8190954,319,172,0.0004914453125,0.0004914453125,256.374899597,,,,,,,,,,,,,,,,,,,,,
1770640971.967077,319,173,,,256.52102333,0.019079649820923805,7.0,0.08703471720218658,0.019079649820923805,0.01908140629529953,0.9115092754364014,,,,,,,,,,,,,,,
1770640978.0509183,329,174,0.0004910546875,0.0004910546875,262.60493892,,,,,,,,,,,,,,,,,,,,,
1770640978.2165284,329,175,0.0004910546875,0.0004910546875,262.771895672,,,,,,,,,,,,,,,,,,,,,
1770640978.3868055,329,176,0.0004910546875,0.0004910546875,262.940688733,,,,,,,,,,,,,,,,,,,,,
1770640978.5567312,329,177,0.0004910546875,0.0004910546875,263.111884034,,,,,,,,,,,,,,,,,,,,,
1770640978.704565,329,178,,,263.258507588,0.010250546969473362,7.0,0.07132131606340408,0.010250546969473362,0.010250631719827652,0.955666720867157,,,,,,,,,,,,,,,
1770640984.790939,339,179,0.0004906640625,0.0004906640625,269.346890219,,,,,,,,,,,,,,,,,,,,,
1770640984.9601078,339,180,0.0004906640625,0.0004906640625,269.513982705,,,,,,,,,,,,,,,,,,,,,
1770640985.1291804,339,181,0.0004906640625,0.0004906640625,269.684856622,,,,,,,,,,,,,,,,,,,,,
1770640985.2941632,339,182,0.0004906640625,0.0004906640625,269.849848533,,,,,,,,,,,,,,,,,,,,,
1770640985.4417908,339,183,,,269.995818926,0.014307329431176186,7.0,0.08001037687063217,0.014307329431176186,0.014308159239590168,0.9379191994667053,,,,,,,,,,,,,,,
1770640990.377853,343,184,,,274.931699421,,7.0,,,,,0.9382660984992981,0.016884325072169304,0.01688426546752453,0.07568079978227615,0.016884325072169304,,,,,,,,,,
1770640990.3795316,343,185,,,274.933199775,,7.0,,,,,,,,,,0.01609310694038868,0.01609310694038868,0.9269481301307678,0.016368351876735687,0.08318598568439484,,,,,
1770640993.7699168,349,186,0.0004902734375,0.0004902734375,278.324908519,,,,,,,,,,,,,,,,,,,,,
1770640993.9395902,349,187,0.0004902734375,0.0004902734375,278.494904447,,,,,,,,,,,,,,,,,,,,,
1770640994.109607,349,188,0.0004902734375,0.0004902734375,278.664872303,,,,,,,,,,,,,,,,,,,,,
1770640994.2787864,349,189,0.0004902734375,0.0004902734375,278.833877383,,,,,,,,,,,,,,,,,,,,,
1770640994.4269307,349,190,,,278.980758665,0.012966189533472061,8.0,0.07870492339134216,0.012966189533472061,0.012966320849955082,0.9462625980377197,,,,,,,,,,,,,,,
1770641000.5355022,359,191,0.0004898828125,0.0004898828125,285.090883831,,,,,,,,,,,,,,,,,,,,,
1770641000.7041478,359,192,0.0004898828125,0.0004898828125,285.259869061,,,,,,,,,,,,,,,,,,,,,
1770641000.8726344,359,193,0.0004898828125,0.0004898828125,285.427876912,,,,,,,,,,,,,,,,,,,,,
1770641001.0422568,359,194,0.0004898828125,0.0004898828125,285.597875605,,,,,,,,,,,,,,,,,,,,,
1770641001.1900544,359,195,,,285.743967941,0.013428895734250546,8.0,0.07734912633895874,0.013428895734250546,0.013428152538836002,0.9419496655464172,,,,,,,,,,,,,,,
1770641007.2924259,369,196,0.0004894921875,0.0004894921875,291.84801145,,,,,,,,,,,,,,,,,,,,,
1770641007.4648395,369,197,0.0004894921875,0.0004894921875,292.019903647,,,,,,,,,,,,,,,,,,,,,
1770641007.634123,369,198,0.0004894921875,0.0004894921875,292.188901496,,,,,,,,,,,,,,,,,,,,,
1770641007.8035877,369,199,0.0004894921875,0.0004894921875,292.358871085,,,,,,,,,,,,,,,,,,,,,
1770641007.9515448,369,200,,,292.505420187,0.01570446789264679,8.0,0.07955987006425858,0.01570446789264679,0.015704404562711716,0.9281280040740967,,,,,,,,,,,,,,,
1770641014.0469832,379,201,0.0004891015625,0.0004891015625,298.60090627,,,,,,,,,,,,,,,,,,,,,
1770641014.2152169,379,202,0.0004891015625,0.0004891015625,298.770910471,,,,,,,,,,,,,,,,,,,,,
1770641014.384519,379,203,0.0004891015625,0.0004891015625,298.939856502,,,,,,,,,,,,,,,,,,,,,
1770641014.5535123,379,204,0.0004891015625,0.0004891015625,299.108858527,,,,,,,,,,,,,,,,,,,,,
1770641014.701067,379,205,,,299.255051584,0.02073540724813938,8.0,0.08625099807977676,0.02073540724813938,0.020734090358018875,0.908927321434021,,,,,,,,,,,,,,,
1770641021.682288,386,206,,,306.236107098,,8.0,,,,,0.9378751516342163,0.01581439934670925,0.01581430435180664,0.07187391072511673,0.01581439934670925,,,,,,,,,,
1770641023.2907,386,207,,,307.844749439,,8.0,,,,,,,,,,0.01584066078066826,0.01584066078066826,0.9281996488571167,0.016093196347355843,0.0817386731505394,,,,,
1770641024.6689012,389,208,0.0004887109375,0.0004887109375,309.225009914,,,,,,,,,,,,,,,,,,,,,
1770641024.84129,389,209,0.0004887109375,0.0004887109375,309.396888591,,,,,,,,,,,,,,,,,,,,,
1770641025.0095844,389,210,0.0004887109375,0.0004887109375,309.563424621,,,,,,,,,,,,,,,,,,,,,
1770641025.179743,389,211,0.0004887109375,0.0004887109375,309.734846412,,,,,,,,,,,,,,,,,,,,,
1770641025.3277059,389,212,,,309.881709917,0.023542022332549095,9.0,0.09157131612300873,0.023542022332549095,0.02354205586016178,0.8940173387527466,,,,,,,,,,,,,,,
1770641031.4344475,399,213,0.0004883203125,0.0004883203125,315.989886735,,,,,,,,,,,,,,,,,,,,,
1770641031.6045961,399,214,0.0004883203125,0.0004883203125,316.159898407,,,,,,,,,,,,,,,,,,,,,
1770641031.7751613,399,215,0.0004883203125,0.0004883203125,316.330878765,,,,,,,,,,,,,,,,,,,,,
1770641031.943337,399,216,0.0004883203125,0.0004883203125,316.49888278,,,,,,,,,,,,,,,,,,,,,
1770641032.0911942,399,217,,,316.645127445,0.01361681055277586,9.0,0.0764845460653305,0.01361681055277586,0.013616027310490608,0.9408338665962219,,,,,,,,,,,,,,,
